# col1   col2      col3     col4      col5     col6      col7     col8      col9     col10     col11    col12     col13    col14     col15    col16     col17    col18     col19    col20     col21    col22     col23    col24     col25    col26   col27   col28   col29   col30   col31   col32   col33   col34   col35   col36   col37    col38     col39    col40     col41    col42     col43    col44     col45    col46     col47    col48     col49    col50     col51    col52     col53    col54     col55    col56     col57    col58     col59    col60     col61    col62   col63   col64   col65   col66     col67    col68      col69    col70              col71                 col72              col73                 col74              col75                 col76              col77                 col78   col79   col80   col81   col82   col83   col84   col85   col86   col87   col88   col89   col90   col91   col92   col93   col94   col95   col96              col97      col98              col99      col164   col161    col162      col163     col100           
  1281   23.1052   0.0282   22.942    0.03     23.2368   0.0302   23.2582   0.0369   22.848    0.0243   22.8279   0.0247   22.5574   0.03     22.9012   0.0393   22.1705   0.0478   22.7166   1.0897   22.0586   0.045    22.7461   0.1521   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1672   23.1913   0.0312   23.0204   0.0292   23.2693   0.0346   23.3562   0.0402   23.4299   0.0378   22.9492   0.0288   22.8507   0.0278   22.4169   0.0214   22.7327   0.0248   22.8168   0.0316   22.783    0.0301   22.736    0.0256   -99.9   -99.9   -99.9   -99.9   22.8919   0.0462   -99.8315   0.0351   21.9207120535088   0.0171266448111404    21.7657082017933   0.0241562584250336    22.7117053426189   0.274632493714824     21.1255490525505   0.143135360249181     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.2775893146783   0.091871   1.444    1409118   150.41595   2.525796   422484121489407  
  1282   21.6886   0.0142   21.493    0.0151   21.5177   0.0129   21.736    0.0128   21.7126   0.0141   -99.9     -99.9    21.3596   0.0139   21.5891   0.0132   21.4133   0.0299   21.2484   0.3112   21.4126   0.0276   21.4813   0.0484   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0492   22.0161   0.0161   21.5646   0.013    21.645    0.0126   21.8299   0.0157   21.708    0.013    21.7443   0.0144   21.7135   0.0132   21.3748   0.0119   21.5653   0.013    21.5066   0.0123   21.5206   0.0126   21.2952   0.0113   -99.9   -99.9   -99.9   -99.9   21.5167   0.0167   -99.8315   0.0113   20.9051206563992   0.00721368795479671   20.5067101956147   0.00851833198801862   20.030726399344    0.0220178750246184    19.6014956014401   0.0368465259820498    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.934    1408968   150.4536    2.527918   281746633134047  
  1305   23.7969   0.0322   23.2519   0.0292   23.1165   0.0237   23.4887   0.0313   23.0374   0.0226   22.8111   0.0198   22.4148   0.0214   22.1517   0.0178   21.6667   0.0348   21.7171   0.2806   21.1142   0.0224   22.7903   0.0639   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1087   23.6536   0.0417   23.5312   0.04     23.3538   0.035    23.0909   0.0312   23.4676   0.0379   23.1359   0.0317   23.0666   0.0315   22.77     0.0277   22.8996   0.0269   22.8318   0.0284   22.677    0.0263   22.5486   0.0229   -99.9   -99.9   -99.9   -99.9   22.7202   0.0387   -99.8315   0.0249   20.5964493828526   0.00579479817023169   20.4663785751385   0.00939825667629547   20.2831156254001   0.0272034836948808    20.332739848073    0.0807958951006278    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.175    1029872   150.04509   2.217851   281746633134079  
  1392   28.2612   0.7682   25.2277   0.0877   24.4976   0.0541   25.653    0.1066   24.34     0.0476   24.1627   0.0494   23.8947   0.0744   23.4742   0.0687   23.2278   0.1152   -99.9     -99.9    22.6753   0.0793   24.269    0.4582   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.3649   25.9148   0.2341   25.593    0.2173   25.5463   0.2663   26.2374   0.417    25.1174   0.1902   24.7785   0.1103   24.4288   0.1287   24.0681   0.0663   23.9469   0.0562   24.1717   0.1265   24.1608   0.1279   24.1079   0.0779   -99.9   -99.9   -99.9   -99.9   24.2072   0.1454   -99.8315   0.0652   -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      3.479    739700    150.45497   1.967424   13958385151      
  1428   23.5929   0.0356   22.4153   0.023    21.4493   0.0123   22.4715   0.019    20.7674   0.0089   20.1893   0.0066   19.7528   0.0057   19.4996   0.0047   19.0171   0.0044   18.8827   0.024    18.7542   0.0037   20.1582   0.0151   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0221   23.0354   0.0301   22.6303   0.024    22.2063   0.0199   22.2594   0.0194   21.7618   0.0155   21.3916   0.012    20.7757   0.0096   20.4124   0.0072   20.4311   0.0073   20.2799   0.0075   20.1094   0.0070   20.0604   0.0063   -99.9   -99.9   -99.9   -99.9   20.3723   0.0083   -99.8315   0.0065   19.2993042734472   0.00235713161942025   19.4917405485001   0.00409647252618919   19.6909579318071   0.0164064893436809    19.8416671203978   0.0461506097497905    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.2191848540263   0.108507   0.427    378117    149.8636    1.776387   422484121489407  
  1463   27.3018   0.2541   26.2764   0.1567   26.1301   0.1551   26.4361   0.1773   25.2544   0.08     24.3313   0.0483   23.3229   0.0432   22.3988   0.0226   21.7249   0.0358   21.5471   0.299    21.3803   0.0264   24.4058   0.2806   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.3173   -99.9     -99.9    26.4207   0.3914   26.2895   0.3949   26.0915   0.3395   25.9882   0.2927   25.723    0.2308   25.1044   0.1701   24.7389   0.1074   24.7526   0.1004   24.4962   0.1249   24.2581   0.1131   24.1179   0.0682   -99.9   -99.9   -99.9   -99.9   24.7594   0.2182   -99.8315   0.0867   21.1204235388219   0.00943953486543187   21.1896053282165   0.0167217050204673    21.7407173379092   0.124788963224783     21.3535140931972   0.198587637557059     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.257    1240622   150.11128   2.329699   271656161279     
  1472   25.7696   0.103    24.8077   0.0689   24.1622   0.0447   24.8816   0.0627   23.5897   0.032    22.4754   0.018    21.8562   0.016    21.3926   0.0143   20.7742   0.0146   20.4613   0.1259   20.3773   0.0118   22.4899   0.0831   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.084    25.2657   0.1423   24.7786   0.0995   24.8391   0.1194   24.3798   0.0819   24.5726   0.0962   24.182    0.0679   23.4318   0.0489   23.0549   0.0314   22.8888   0.0273   22.284    0.0247   22.2739   0.0259   22.0685   0.0177   -99.9   -99.9   -99.9   -99.9   23.0127   0.0496   -99.8315   0.0181   20.410604341998    0.00543106087746318   20.8236303423246   0.0125326296784996    20.7112145715355   0.0438130368998433    21.1845532841249   0.166561386990292     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      0.793    578771    150.00593   1.897197   281746633134079  
  1486   27.021    0.2741   23.4938   0.0373   22.7256   0.0219   23.7338   0.0313   22.5685   0.0202   22.2909   0.0172   22.1099   0.0201   22.4965   0.0236   22.1865   0.0467   21.8892   0.435    22.0134   0.0436   22.2512   0.0779   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0905   23.6186   0.0422   23.1292   0.0316   23.1915   0.0326   22.9932   0.0294   23.2764   0.0336   22.6097   0.0237   22.5256   0.0227   22.2569   0.0189   22.4982   0.0222   22.2863   0.0211   22.2909   0.0219   22.2889   0.0201   -99.9   -99.9   -99.9   -99.9   22.4637   0.0409   -99.8315   0.0213   22.1035482261105   0.0217753461816122    21.8731517616034   0.0273095102163246    21.407656299042    0.0844401778495468    20.5842031940857   0.0857349089166939    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      0.934    560579    150.21025   1.853839   271656423423     
  1489   23.0792   0.025    22.7743   0.0252   22.7009   0.0207   23.0029   0.0229   22.7906   0.0216   22.4624   0.0186   22.3493   0.0225   22.3123   0.0221   21.8422   0.0367   22.5638   0.5546   21.8843   0.0408   22.5233   0.0737   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0911   23.5772   0.0409   22.7174   0.0251   22.9503   0.0261   22.9994   0.0295   22.9874   0.026    22.9013   0.0275   22.8193   0.0254   22.5308   0.0222   22.9512   0.0283   22.6248   0.0243   22.6164   0.0245   22.2639   0.019    -99.9   -99.9   -99.9   -99.9   22.6662   0.036    -99.8315   0.0204   21.3343840496453   0.0101733487338852    20.979696664501    0.0125163882096247    20.7717509963951   0.0419054526512622    20.3057636427769   0.0667779016386827    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.954    840934    149.75361   2.125629   271656423423     
  1505   27.2974   0.292    25.6927   0.1138   24.6019   0.058    26.1896   0.14     24.6219   0.0574   24.3467   0.051    24.151    0.0826   24.2375   0.0903   23.3598   0.1474   21.8472   0.3561   22.2544   0.0583   24.2927   0.3544   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.382    27.0953   0.537    26.2396   0.2797   26.2088   0.3931   26.264    0.3094   25.4824   0.2026   25.2545   0.1319   24.8951   0.1461   24.9247   0.1059   24.3864   0.0653   24.3719   0.125    24.2252   0.1169   24.7918   0.1055   -99.9   -99.9   -99.9   -99.9   24.3926   0.1302   -99.8315   0.093    21.6151219808196   0.0148328918104773    21.4139784278249   0.0195050020709264    21.0155715389157   0.0658973878149226    21.4485805555582   0.201818980770615     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      3.546    780598    150.09685   2.021495   271656423423     
  1518   26.7269   0.1437   26.5617   0.1598   26.3009   0.142    26.6595   0.2      25.7708   0.0949   24.9118   0.0583   24.1843   0.0671   23.4172   0.037    22.5334   0.0557   21.6411   0.231    21.8852   0.0367   -99.9     -99.9    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.3462   27.0315   0.5382   26.7563   0.4524   26.3741   0.2186   26.5516   0.4161   26.7731   0.2957   26.1453   0.2827   25.9958   0.1859   24.9836   0.1159   25.608    0.178    25.2695   0.125    25.3536   0.1431   24.2599   0.068    -99.9   -99.9   -99.9   -99.9   25.5167   0.3797   -99.8315   0.0874   20.6210774076395   0.00582128983447669   20.6737252766859   0.0106158570762955    20.950000370702    0.0526987305858723    20.809985521614    0.115372690366033     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.122    1009422   150.15084   2.191331   271656421375     
  1570   21.7342   0.0141   20.8759   0.011    21.0011   0.0098   21.179    0.0106   20.9616   0.0096   -99.9     -99.9    20.5981   0.0089   20.809    0.0095   20.4522   0.0121   20.5505   0.1514   20.4566   0.0118   20.7284   0.0248   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0322   21.5197   0.0124   20.5306   0.0077   20.9547   0.01     21.1202   0.0103   21.2016   0.0112   21.0834   0.01     21.0047   0.0103   20.7104   0.0083   20.7834   0.0086   20.6597   0.0088   20.7827   0.0095   20.8051   0.0088   -99.9   -99.9   -99.9   -99.9   20.7856   0.0102   -99.8315   0.0101   20.4551853842442   0.00559318079214815   20.3456520628373   0.00789223821557041   20.0512705371068   0.0267515857489703    19.3065729489242   0.029335442982029     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.0961915873803   0.079108   2.836    1158802   150.59971   2.398224   422484121489375  
  1593   23.8495   0.0285   23.351    0.0263   23.007    0.0188   23.6165   0.0316   22.5666   0.0152   -99.9     -99.9    22.0651   0.0153   21.932    0.0216   20.8547   0.0208   21.3238   0.2826   20.8858   0.0208   22.3269   0.055    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0674   23.7129   0.0446   23.6576   0.0487   23.5665   0.0349   23.347    0.0435   23.3265   0.0295   22.806    0.0273   22.7021   0.0219   22.064    0.0178   22.43     0.0211   22.4741   0.0214   22.4821   0.0219   22.2473   0.0197   -99.9   -99.9   -99.9   -99.9   22.499    0.0344   -99.8315   0.0225   19.8810263448967   0.00971273029701995   19.4940447898124   0.00855904884884471   19.1522099896528   0.0131925788097465    18.6579981931897   0.0167293424423462    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.342    1422298   150.30558   2.602253   422484121489375  
  1594   21.7811   0.0123   21.5851   0.013    21.177    0.0090   21.6676   0.01     21.4782   0.0104   21.2612   0.0092   20.9419   0.0088   20.2732   0.0074   20.0134   0.0102   19.4951   0.0543   19.5954   0.0071   21.2776   0.0301   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0316   22.0337   0.0167   21.7135   0.0147   21.5092   0.0112   21.5919   0.0137   21.503    0.011    21.5134   0.0127   21.4795   0.0111   21.111    0.0104   21.3508   0.0116   21.3139   0.0105   21.3495   0.0107   21.0567   0.0103   -99.9   -99.9   -99.9   -99.9   21.3592   0.0147   -99.8315   0.0091   18.924161771802    0.00201431078632547   18.8230756298091   0.00275374399314024   18.6647992330172   0.00705102566382737   18.5039715255148   0.0143901280351103    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   22.4075806417373   0.05001    21.4095775161373   0.018841   0.959    1422203   150.31785   2.602096   422484121489407  
  1596   23.3906   0.0234   22.9228   0.0216   22.6414   0.0159   23.2723   0.0212   22.6094   0.0159   22.301    0.0137   21.6825   0.0112   20.8309   0.0096   20.3023   0.0113   19.8667   0.0546   19.7884   0.0084   22.2372   0.0627   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0504   23.8483   0.053    23.2928   0.0354   23.2888   0.0399   22.9899   0.0301   23.0553   0.0337   22.4443   0.0213   22.6627   0.0291   22.3683   0.0206   22.2167   0.0182   22.276    0.0241   22.2081   0.0234   21.684    0.0139   -99.9   -99.9   -99.9   -99.9   22.2914   0.0296   -99.8315   0.0137   19.2205889245489   0.00263338336699686   19.2094913568119   0.00331790173812836   19.3408525265861   0.0146344686505999    19.2554658125727   0.0278543781528658    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      23.6577728273813   0.044711   1.108    1728453   149.77414   2.674195   422484121489407  
  1605   21.081    0.0112   20.9461   0.0122   21.0848   0.0109   21.1812   0.0098   21.1883   0.0116   -99.9     -99.9    20.5749   0.0098   20.9573   0.0124   20.9661   0.0194   20.2953   0.0838   20.2972   0.0134   20.905    0.0355   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0371   21.3335   0.0116   21.4429   0.0126   20.7285   0.0084   21.0781   0.0106   21.4512   0.012    21.1629   0.0108   21.2818   0.0111   21.0084   0.0097   21.0338   0.0099   21.0404   0.0107   20.9428   0.0104   20.8107   0.0089   -99.9   -99.9   -99.9   -99.9   21.0926   0.0135   -99.8315   0.0093   20.2110016679125   0.00475182112319392   19.9373762456868   0.00578243905841438   19.6355041766817   0.0172573954867688    19.2787487605901   0.0298911348697313    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.3374048684203   0.096215   2.121    1723284   149.8326    2.710759   281746633134047  
  1620   21.8094   0.0134   21.4907   0.0134   21.5435   0.0115   21.7298   0.0126   21.6684   0.0123   -99.9     -99.9    21.0444   0.0099   21.3868   0.0178   21.0065   0.0185   20.4801   0.0917   20.3694   0.0138   21.363    0.0451   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0404   21.8934   0.0151   21.9704   0.0159   21.5193   0.0124   21.4241   0.0121   21.7013   0.0135   21.7139   0.0139   21.7272   0.0141   21.4818   0.0125   21.5185   0.0125   21.4865   0.0126   21.484    0.0127   21.2147   0.011    -99.9   -99.9   -99.9   -99.9   21.5766   0.0173   -99.8315   0.0114   20.7633393187399   0.00721592430467596   20.5561746122562   0.00961218949695996   20.0452986761252   0.0254017044588776    19.4726610665017   0.0358060553115005    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.169    1726175   149.87586   2.69028    422484121489375  
  1637   22.334    0.0177   21.9863   0.0175   22.0167   0.015    22.3011   0.016    21.877    0.014    -99.9     -99.9    21.4956   0.0138   21.3482   0.0149   20.9378   0.0177   20.5151   0.1206   20.4997   0.0126   21.7762   0.0449   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0576   22.1256   0.0168   22.407    0.0202   22.4929   0.0208   22.2419   0.0189   22.2488   0.0181   22.0753   0.0168   21.6572   0.0136   21.7648   0.0143   21.7596   0.0141   21.8412   0.0159   21.7446   0.015    21.6878   0.0138   -99.9   -99.9   -99.9   -99.9   21.8212   0.02     -99.8315   0.0144   19.7158177774949   0.00336024912038958   19.438766660875    0.00369923051166156   19.235706873376    0.0129546706894857    18.8958332246836   0.0188959876693654    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      22.6660802549973   0.031172   1.2      726709    150.53575   2.057797   422484121489375  
